transaction_id,customer_id,date,amount,currency,movement,status,card_present_flag,txn_description,extraction,merchant_id,merchant_code,merchant_suburb,merchant_state,merchant_long_lat,bpay_biller_code
e06412851d0240f9bad6af84e6942463,CUS-2738291516,8/17/2018,2544.76,AUD,credit,posted,,PAY/SALARY,2018-08-17T17:00:00.000+0000,,0.0,,,,0
323c1ea370fb442b9ec745b099854e98,CUS-537508723,8/17/2018,2572.91,AUD,credit,posted,,PAY/SALARY,2018-08-17T17:00:00.000+0000,,0.0,,,,0
f789fb8f56c74e61a8e6f7c3f8ae863b,CUS-1604596597,8/17/2018,13.74,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T17:09:23.000+0000,1f8079f6-0f6c-4cec-8a73-393287dbca00,,Findon,SA,138.53 -34.9,
958c6b9803d443b3958cc1e2da72abbf,CUS-3702001629,8/17/2018,133.31,AUD,debit,authorized,1.0,POS,2018-08-17T17:19:35.000+0000,1ba5132e-e112-4048-9313-a8af0efeedec,,Hobart,TAS,147.33 -42.88,
2540630a82344e6c91a288266468daf0,CUS-3255104878,8/17/2018,4.21,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T17:29:47.000+0000,b8e909a7-ce93-4615-872e-16a365897290,,Essendon Fields,VIC,144.89 -37.73,
c3d199e8de114353b6d1b0341833c053,CUS-2663907001,8/17/2018,83.0,AUD,debit,posted,,PAYMENT,2018-08-17T17:00:00.000+0000,,,,,,
ae94ae7654f04dedb6cfa1256af55793,CUS-497688347,8/17/2018,24.63,AUD,debit,authorized,1.0,POS,2018-08-17T17:50:12.000+0000,416a7cbf-3853-43f0-b8d6-dfd20f0b4301,,Glen Osmond,SA,138.64 -34.96,
5e2760a1629b4b7db6d7d14ddf39567b,CUS-1196156254,8/17/2018,63.0,AUD,debit,posted,,PAYMENT,2018-08-17T19:00:00.000+0000,,,,,,
c9041ec0bcc34622bc93e47cffd229e6,CUS-1433879684,8/17/2018,53.0,AUD,debit,posted,,PAYMENT,2018-08-17T18:00:00.000+0000,,,,,,
77e47672ca18416daed01578fa383d1a,CUS-2059096722,8/17/2018,177.0,AUD,debit,posted,,PAYMENT,2018-08-17T18:00:00.000+0000,,,,,,
bda8c0723a69462aa9e0f95a6a0f4c2d,CUS-2206365095,8/17/2018,66.0,AUD,debit,posted,,PAYMENT,2018-08-17T18:00:00.000+0000,,,,,,
c21034a805c94850a791315ef151c823,CUS-55310383,8/17/2018,26.21,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T18:00:51.000+0000,5de37acb-2c49-4023-9a6c-c460d60d3574,,Yamba,NSW,153.33 -29.43,
cfb15e8cba6941539b64d8c56491947c,CUS-127297539,8/17/2018,55.0,AUD,debit,posted,,INTER BANK,2018-08-17T19:00:00.000+0000,,,,,,
a740943cccf74ff38c0c3cce5b38c009,CUS-860700529,8/17/2018,8.06,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T18:43:24.000+0000,6a75ccfd-d953-4f7a-b8a2-73cbb358e86d,,Paddington,QLD,153.01 -27.46,
c796d888614149ee8eb907bce8223092,CUS-1147642491,8/17/2018,159.0,AUD,debit,posted,,PAYMENT,2018-08-17T17:00:00.000+0000,,,,,,
4a9f070ac58649cda31e022f94607d34,CUS-1271030853,8/17/2018,98.0,AUD,debit,posted,,PAYMENT,2018-08-17T19:00:00.000+0000,,,,,,
4cd46287059249bf9345a08f210fbc59,CUS-134193016,8/17/2018,33.0,AUD,debit,posted,,INTER BANK,2018-08-17T18:00:00.000+0000,,,,,,
0e91dc5bb7054cb9934f19d9280a7c6f,CUS-1604596597,8/17/2018,30.94,AUD,debit,authorized,0.0,SALES-POS,2018-08-17T16:58:43.000+0000,8459ed02-90ac-4396-9c96-2e342816d45c,,West Lakes,SA,138.49 -34.88,
d0be858b97054646851d535242f65c60,CUS-4142663097,8/17/2018,110.0,AUD,debit,posted,,INTER BANK,2018-08-17T15:00:00.000+0000,,,,,,
11cc75b7efce4ac5bc0955d38fe3afeb,CUS-1388323263,8/17/2018,23.36,AUD,debit,authorized,0.0,SALES-POS,2018-08-17T16:26:59.000+0000,04a5df97-f0a8-4003-a9ea-50191babbdb0,,Collingwood,VIC,144.98 -37.81,
325209f9003e4edd8eb1834006b51d12,CUS-2317998716,8/17/2018,40.0,AUD,debit,posted,,PAYMENT,2018-08-17T19:00:00.000+0000,,,,,,
c0d8288597cd4e42adfec1a5e161e68b,CUS-1604596597,8/17/2018,2500.0,AUD,credit,posted,,PAY/SALARY,2018-08-17T15:00:00.000+0000,,0.0,,,,0
c5a357b9cf18486b97920d273c42b6dd,CUS-164374203,8/17/2018,91.0,AUD,debit,posted,,INTER BANK,2018-08-17T15:00:00.000+0000,,,,,,
b186a7531fc54e3cb9bc8b93f50be214,CUS-3026014945,8/17/2018,2840.15,AUD,credit,posted,,PAY/SALARY,2018-08-17T15:00:00.000+0000,,0.0,,,,0
be50d882ecbb47b78cac1f21dff063cf,CUS-1147642491,8/17/2018,40.3,AUD,debit,authorized,0.0,POS,2018-08-17T15:00:09.000+0000,4890e28b-05ec-44f2-9ab0-bb2e7348c756,,Bankstown,NSW,151.04 -33.92,
66af750f7c2f479ca1a5db48ce9db398,CUS-423725039,8/17/2018,41.9,AUD,debit,authorized,1.0,POS,2018-08-17T15:08:21.000+0000,faf8ddf3-25d6-4ee2-9254-158c65a13232,,Mirrabooka,WA,115.86 -31.87,
def3148668104b75ba1c3964db3341b3,CUS-3325710106,8/17/2018,95.67,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T15:16:33.000+0000,dbc85115-6239-4bf2-8379-ece6d7a66ac9,,South Melbourne,VIC,144.97 -37.84,
93942931bb83485e9b6a93e404a6b266,CUS-3255104878,8/17/2018,28.35,AUD,debit,authorized,1.0,POS,2018-08-17T15:24:45.000+0000,812729f9-ab3a-4762-8d25-b9e678d96abc,,Sunbury,VIC,144.71 -37.58,
b11a738f38e14df6bf8401a10430147f,CUS-2110742437,8/17/2018,22.12,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T16:42:51.000+0000,17d7f8e6-549e-467e-8c93-64cbe5d289d0,,Evatt,ACT,149.07 -35.21,
490d71dace6a421bae8bfa6203070553,CUS-3325710106,8/17/2018,198.5,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T15:32:57.000+0000,c51ef0f5-d6ef-4b80-8217-cd059aee74e1,,Sydney,NSW,151.2 -33.87,
24c95528da1e4a9e8d129a4600723dea,CUS-2688605418,8/17/2018,12.63,AUD,debit,authorized,1.0,POS,2018-08-17T15:49:20.000+0000,3c5792dc-ccd0-4761-b8b1-8904406a002b,,Brookvale,NSW,151.27 -33.77,
83bb2b24163c4ed69bab7f1e81d2ddcb,CUS-443776336,8/17/2018,10.86,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T15:57:32.000+0000,cd049966-32f3-49df-8a55-1f9809d05e80,,Upper Swan,WA,116.03 -31.77,
d7709442d6f84d2a8c2b95d1083f0590,CUS-1220154422,8/17/2018,2282.36,AUD,credit,posted,,PAY/SALARY,2018-08-17T16:00:00.000+0000,,0.0,,,,0
0fe27d6ba6b14f07bce79958c80123f3,CUS-2031327464,8/17/2018,41.0,AUD,debit,posted,,PAYMENT,2018-08-17T16:00:00.000+0000,,,,,,
18cacc0fd615408c89248ae23a3545c4,CUS-2059096722,8/17/2018,1560.2,AUD,credit,posted,,PAY/SALARY,2018-08-17T16:00:00.000+0000,,0.0,,,,0
e11ccc37f8d04357b7a104bce86746bc,CUS-2663907001,8/17/2018,43.0,AUD,debit,posted,,PAYMENT,2018-08-17T16:00:00.000+0000,,,,,,
ef84290a05a947d5b53c602a7bfa3403,CUS-423725039,8/17/2018,27.0,AUD,debit,posted,,PAYMENT,2018-08-17T16:00:00.000+0000,,,,,,
4d7c8d7d4e8e4dd2a2b6b7e0da601835,CUS-3702001629,8/17/2018,41.3,AUD,debit,authorized,1.0,POS,2018-08-17T16:11:06.000+0000,965846ff-f4cb-4aff-b0c7-72b2e3cb7762,,Harlaxton,QLD,151.95 -27.54,
b859e736dbc34b4090f9ff6ea61b0c94,CUS-3702001629,8/17/2018,134.02,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T15:41:08.000+0000,0b8fab23-d4fd-45e7-acac-555c96e0b1c7,,Sydney,NSW,151.2 -33.87,
ac52e20ee1374aa0b51f9d82deaf87f1,CUS-2650223890,8/17/2018,45.0,AUD,debit,posted,,PAYMENT,2018-08-17T19:00:00.000+0000,,,,,,
2f3e7e27e60a4506bf31f7cc8c3e391f,CUS-3378712515,8/17/2018,14.31,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T12:53:53.000+0000,f4ae589f-2e4c-4329-acec-19a947c4c73b,,Bacchus Marsh,VIC,144.44 -37.68,
beec6e40d91b4e1cb3afe60775ceda46,CUS-3026014945,8/17/2018,14.79,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T19:11:17.000+0000,3e2442b6-9e5c-4c09-9782-a7139d4bfe49,,Belmont,WA,115.93 -31.96,
4a17dd7872054a19bcd14f1bc9cde1d0,CUS-51506836,8/17/2018,11.35,AUD,debit,authorized,0.0,POS,2018-08-17T21:32:06.000+0000,0c9a9567-20b6-4917-8e4e-df4b42940e3f,,Wilsonton,QLD,151.93 -27.55,
5a6f148364854efbab48ef5919ff2d3b,CUS-1614226872,8/17/2018,29.24,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T21:39:09.000+0000,a41c062a-2513-4791-8271-631d12033398,,Sunnybank,QLD,153.06 -27.57,
2f2df3051fb4497ebb681c364c580210,CUS-860700529,8/17/2018,9.51,AUD,debit,authorized,0.0,SALES-POS,2018-08-17T21:46:11.000+0000,33811363-abb7-4590-87ac-5ce712c58608,,Yamanto,QLD,152.74 -27.66,
0dc38365c18b4a078148304460120f58,CUS-2376382098,8/17/2018,30.39,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T21:53:14.000+0000,da6d4fb2-f5dd-4dcd-b066-b487e1238943,,North Ryde,NSW,151.12 -33.78,
37b3a8601998455aa09897bdb772e7c9,CUS-511326734,8/17/2018,73.0,AUD,debit,posted,,PAYMENT,2018-08-17T22:00:00.000+0000,,,,,,
74789ffef944453ab1bd4e74d2ea1b8f,CUS-2599279756,8/17/2018,39.54,AUD,debit,authorized,0.0,POS,2018-08-17T22:00:31.000+0000,fead27c2-a33d-4870-9cce-29f199b117ad,,Castlemaine,VIC,144.22 -37.06,
7e35fb3d18b24c2fb825ed643e26666d,CUS-51506836,8/17/2018,12.94,AUD,debit,authorized,1.0,POS,2018-08-17T22:13:41.000+0000,dd0cc5ff-c82e-4ad9-adf5-b21d7a8b9ae6,,Port Macquarie,NSW,152.91 -31.48,
fd92acaa35ad4995a1602d2dbacca378,CUS-2376382098,8/17/2018,29.57,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T22:26:50.000+0000,d1eb59dc-1878-4f0c-ae70-99221c4389f4,,Eastgardens,NSW,151.22 -33.94,
832b3535e5f247f1a79f13c0cb107dab,CUS-3117610635,8/17/2018,77.56,AUD,debit,authorized,1.0,POS,2018-08-17T21:25:04.000+0000,7e7c5bf8-10af-438f-9441-2e3baf6e0c94,,Seaford,VIC,145.14 -38.11,
64272e81534c4690887ecae366dcefb1,CUS-2599279756,8/17/2018,7.84,AUD,debit,authorized,1.0,POS,2018-08-17T22:39:59.000+0000,bd30bd03-b96b-4c7b-8a63-c18105e1d6be,,Mansfield,VIC,146.09 -37.05,
801ea7f599034bda8eca205688d44873,CUS-1433879684,8/17/2018,41.0,AUD,debit,posted,,PAYMENT,2018-08-17T23:00:00.000+0000,,,,,,
2d0c95c5acdb4fa0921ea468e4fe745f,CUS-3026014945,8/17/2018,152.0,AUD,debit,posted,,INTER BANK,2018-08-17T23:00:00.000+0000,,,,,,
fcb474afdef14ec7b5b23de064cfa902,CUS-586638664,8/17/2018,9.65,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T23:05:55.000+0000,9358b9cb-5ec2-41a2-847d-86037c599981,,Miranda,NSW,151.1 -34.04,
7a31225f08104ed090fb6a9890c333dc,CUS-1604596597,8/17/2018,89.18,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T23:18:16.000+0000,19e5d2d7-988b-44ff-a1b0-7523717189c3,,Sydney,NSW,151.21 -33.87,
3fedbff02a164edab324303401167914,CUS-1604596597,8/17/2018,16.4,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T23:30:37.000+0000,c979d77c-5fac-48a9-8719-29a8b33d6484,,Eastwood,SA,138.62 -34.94,
72ffaee0a0ba4b6aa4b2d6a7d699a9a9,CUS-1609060617,8/17/2018,39.68,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T23:42:57.000+0000,7ccaa951-2249-4cb4-8677-5e881a0d599d,,East Victoria Park,WA,115.9 -31.98,
c3377a7ab5ed41f3a71f5903536db5ef,CUS-3026014945,8/17/2018,17.67,AUD,debit,authorized,1.0,POS,2018-08-17T23:55:18.000+0000,e04a7611-573b-4a2b-a954-febef3fb597e,,Ceduna,SA,133.69 -32.12,
04919fcea7f94f67a0110b4fe9e566d2,CUS-1604596597,8/17/2018,2500.0,AUD,credit,posted,,PAY/SALARY,2018-08-17T15:00:00.000+0000,,0.0,,,,0
bf486f62de0f4d16b3104318a0971774,CUS-1147642491,8/17/2018,28.18,AUD,debit,authorized,1.0,POS,2018-08-17T22:53:09.000+0000,74991e65-5c75-42fc-8d01-ae06d2d66179,,Liverpool,NSW,150.92 -33.93,
35d281ca0ce7450ca5ab6d66066dfaf3,CUS-1478398256,8/17/2018,11.48,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T19:02:02.000+0000,95064b95-235e-43e6-9964-aae0157ba5a4,,Eltham,VIC,145.14 -37.72,
6573f2d9500443749826fdbc9fb0b673,CUS-1928710999,8/17/2018,37.02,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T21:18:01.000+0000,dd2f7c66-f3f9-4b71-bde3-3f86cbef3b12,,Melbourne,VIC,144.96 -37.82,
2162da9074d64ac69f26512471edf52a,CUS-1604596597,8/17/2018,29.08,AUD,debit,authorized,1.0,POS,2018-08-17T21:03:56.000+0000,d1b58061-e843-436f-81c9-f23508d9ba52,,Port Adelaide,SA,138.51 -34.85,
a5c36a6b9aa44e6ebdd92201d44e8cdb,CUS-860700529,8/17/2018,12.43,AUD,debit,authorized,1.0,POS,2018-08-17T19:20:33.000+0000,0b92c9b2-0029-4ceb-b77f-25444aa10c5a,,Toowong,QLD,152.99 -27.49,
77c39acfcf8c4eea83440961a81ce8a7,CUS-3325710106,8/17/2018,17.7,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T19:29:48.000+0000,7a8bd56c-d50b-4b51-8bcb-cf09dc3b124e,,Maribyrnong,VIC,144.89 -37.77,
50647a4026af427a982e58b40f583b40,CUS-2376382098,8/17/2018,66.48,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T19:39:04.000+0000,5cd13a16-b6cc-46d3-b5c4-18e4f10114ac,,Busselton,WA,115.35 -33.67,
d6d40d8256c746aea47d9e400bc7cff5,CUS-1196156254,8/17/2018,17.31,AUD,debit,authorized,1.0,POS,2018-08-17T19:48:19.000+0000,86cd6e04-59b1-4604-8a73-3dcd291edc0a,,Melrose Park,SA,138.58 -34.99,
e6f9a8cc86ca49b08f231fcdbe664a86,CUS-586638664,8/17/2018,9.26,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T19:57:35.000+0000,1af41466-63c6-49e8-aa67-daf5a959bf88,,Brownsville,NSW,150.81 -34.49,
0df3acd752454c83bfd743669e5e4211,CUS-2650223890,8/17/2018,83.0,AUD,debit,posted,,PAYMENT,2018-08-17T20:00:00.000+0000,,,,,,
a34607569c124bec9acbbb775cbd7f3d,CUS-3336454548,8/17/2018,27.0,AUD,debit,posted,,PAYMENT,2018-08-17T20:00:00.000+0000,,,,,,
947bd8f2d7284df6ac687809c0b6f10d,CUS-1117979751,8/17/2018,42.67,AUD,debit,authorized,1.0,POS,2018-08-17T20:07:11.000+0000,faf8ddf3-25d6-4ee2-9254-158c65a13232,,Mirrabooka,WA,115.86 -31.87,
2780d7def0204cbc986bb752b482b8c7,CUS-443776336,8/17/2018,18.0,AUD,debit,authorized,1.0,POS,2018-08-17T21:10:59.000+0000,eeda9bcd-4ada-449a-8851-150fd704c328,,Beldon,WA,115.77 -31.77,
6eb4349aa94442e99eaf668b6ca2bb68,CUS-1604596597,8/17/2018,16.35,AUD,debit,authorized,1.0,POS,2018-08-17T20:16:53.000+0000,935836d0-4b82-4fd8-82fc-4857007610a3,,Nowra,NSW,150.6 -34.88,
84e94f9e161b481dbf4039e07242e5a9,CUS-2738291516,8/17/2018,10.09,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T20:36:18.000+0000,bbf16eba-77de-40e7-adf1-edd981936615,,Birkdale,QLD,153.21 -27.5,
885fd809d7f74d26b3c0b31dff3d1021,CUS-860700529,8/17/2018,10.47,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T20:46:01.000+0000,452fea06-c6b6-43ac-953e-b90c93a4d3b6,,Indooroopilly,QLD,152.97 -27.5,
78a9b2762a2040dfb97e6b2eeeb44464,CUS-860700529,8/17/2018,30.87,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T20:55:43.000+0000,9e4162e0-3e99-4a94-a80e-0b1e1b842f08,,Pialba,QLD,152.84 -25.29,
cbb3a2e8faa34fbbb54accc0a897d7e3,CUS-127297539,8/17/2018,69.0,AUD,debit,posted,,PAYMENT,2018-08-17T21:00:00.000+0000,,,,,,
46af175ee32e437e9019acd5c12652f1,CUS-1646183815,8/17/2018,38.0,AUD,debit,posted,,PAYMENT,2018-08-17T21:00:00.000+0000,,,,,,
97766aac5adb44ee86eaab06131aaed8,CUS-2083971310,8/17/2018,29.0,AUD,debit,posted,,PAYMENT,2018-08-17T21:00:00.000+0000,,,,,,
363f8e6c800149c1b0fa0ca1fe3f049f,CUS-2317998716,8/17/2018,50.0,AUD,debit,posted,,PAYMENT,2018-08-17T21:00:00.000+0000,,,,,,
b8fae6058e7c4075a1fb53ec07dea051,CUS-860700529,8/17/2018,23.0,AUD,debit,posted,,PAYMENT,2018-08-17T21:00:00.000+0000,,,,,,
ead1c068504c4d0eaa1c6c06506c694d,CUS-3026014945,8/17/2018,6.42,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T20:26:36.000+0000,90bb6f66-a4c7-449e-9242-a0e26209f94f,,Piara Waters,WA,115.92 -32.12,
330af2dd99c842a184e80c2d83c9d249,CUS-1478398256,8/17/2018,8.45,AUD,debit,authorized,1.0,POS,2018-08-17T14:51:54.000+0000,4d613acf-1427-4196-9015-db1aeecd287a,,Craigieburn,VIC,144.94 -37.6,
3c9441e24dc64df49812593d3c4d2d0f,CUS-1462656821,8/17/2018,97.0,AUD,debit,posted,,PAYMENT,2018-08-17T07:00:00.000+0000,,,,,,
fe2a66e0896448a0be8b4076b4351891,CUS-2178051368,8/17/2018,6.4,AUD,debit,authorized,1.0,POS,2018-08-17T14:35:22.000+0000,690cc41c-767b-485d-86cd-eb79f4020a03,,Cairns North,QLD,145.76 -16.9,
6b7300833ad742c5a5bbe65ee011244f,CUS-1462656821,8/17/2018,15.18,AUD,debit,authorized,0.0,SALES-POS,2018-08-17T06:05:42.000+0000,4bc0e750-4818-4aec-af42-3be72ef0de7b,,Penrith,NSW,150.69 -33.75,
ea6e7e0c89ae46cbb6d272e7fbc01ff6,CUS-880898248,8/17/2018,16.55,AUD,debit,authorized,1.0,POS,2018-08-17T06:53:19.000+0000,2c7c42ec-73a2-479e-8e2c-0f84cba09a76,,Ivanhoe,VIC,145.04 -37.77,
6954104f31f446a39a580507a9e9faa2,CUS-1609060617,8/17/2018,151.0,AUD,debit,posted,,PAYMENT,2018-08-17T07:00:00.000+0000,,,,,,
bc35f07c2c064e61bddaa523e32554a3,CUS-3142625864,8/17/2018,17.0,AUD,debit,posted,,PAYMENT,2018-08-17T07:00:00.000+0000,,,,,,
4d55e8bca5c14afc8ab94a207c2c38ef,CUS-3142625864,8/17/2018,43.4,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T07:29:39.000+0000,9eee8fac-e82d-4df1-b380-066ed55f7782,,Ferntree Gully,VIC,145.28 -37.88,
ebaa2a8b735849209db5e4c0aaa8aa2a,CUS-511326734,8/17/2018,16.08,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T08:01:07.000+0000,46a04124-f584-48d8-a1b9-b37f0baefc3e,,Crookwell,NSW,149.47 -34.46,
a234a7450ef54d869222e8a968027ed1,CUS-2487424745,8/17/2018,5.14,AUD,debit,authorized,1.0,POS,2018-08-17T08:19:48.000+0000,664250bc-4ca4-4fa3-9a6a-d55e1609e2e7,,Southport,QLD,153.38 -27.96,
e22ddadaf974433fb487cd257f6efd5d,CUS-3378712515,8/17/2018,17.09,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T08:29:09.000+0000,198c2a0c-3eb7-4e5c-9c0e-5e9b4ff99a90,,Millicent,SA,140.31 -37.6,
a0cf882e52c043919a46786ed9a3cda5,CUS-326006476,8/17/2018,35.38,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T08:38:30.000+0000,53b7b6f1-1698-4028-a38c-e0eb2cb8ef1c,,Blacktown,NSW,150.91 -33.78,
bf375cc8f3e848b1ac3619a52dab731f,CUS-880898248,8/17/2018,19.65,AUD,debit,authorized,1.0,POS,2018-08-17T08:47:51.000+0000,1aba8377-fcb4-429a-a91b-e2321d39934c,,Box Hill South,VIC,145.13 -37.84,
56efd343fa7549e29043d225e3589b75,CUS-3142625864,8/17/2018,42.78,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T08:57:11.000+0000,c023a991-ed3c-42d9-8064-7a5c9d9fdc26,,Myrniong,VIC,144.34 -37.62,
4c80273c585344778c8720f1e76675e9,CUS-3325710106,8/17/2018,8.61,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T09:04:29.000+0000,bfbd3275-116a-4319-bab3-4901b7bae8e8,,Dandenong North,VIC,145.21 -37.94,
a1fac8b5908f4125973f657d95c8ef84,CUS-1005756958,8/17/2018,45.43,AUD,debit,authorized,1.0,POS,2018-08-17T09:10:53.000+0000,1d5fcc47-f73b-4e3c-b111-56221a1b3384,,Riverhills,QLD,152.91 -27.56,
b54280a715fe4d1992b86e6ee517f3cf,CUS-1654129794,8/17/2018,17.19,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T09:17:18.000+0000,a3f93fa7-660c-4ae2-9388-e3061750582d,,Forest Hill,NSW,147.47 -35.15,
796df7dabcb445a48e21428e22c7e8ce,CUS-1617121891,8/17/2018,17.42,AUD,debit,authorized,0.0,SALES-POS,2018-08-17T09:23:43.000+0000,efbb9b50-63af-4660-bb5c-37e05fca9f3f,,Morayfield,QLD,152.95 -27.12,
68050b3744b5479bb86616d602247e3d,CUS-511326734,8/17/2018,13.83,AUD,debit,authorized,1.0,POS,2018-08-17T09:30:07.000+0000,445529ac-db9b-4fce-a4e4-a389e6d09f91,,Austral,NSW,150.8 -33.91,
d8657302ecdb4545a70fad0f1ac56a27,CUS-164374203,8/17/2018,10.81,AUD,debit,authorized,0.0,POS,2018-08-17T09:36:32.000+0000,0d338c2f-cf2d-4f14-ae19-e9f79c5f90aa,,Manly,NSW,151.28 -33.8,
8b8925b743dc4768a6465bf8ffaede2d,CUS-809013380,8/17/2018,28.0,AUD,debit,posted,,PAYMENT,2018-08-17T06:00:00.000+0000,,,,,,
64148e44016e490d9f5d83cf4cabfb37,CUS-3989008654,8/17/2018,28.0,AUD,debit,posted,,PAYMENT,2018-08-17T06:00:00.000+0000,,,,,,
9813b324e4834965a6b9cd9c1b2e66eb,CUS-1233833708,8/17/2018,197.0,AUD,debit,posted,,PAYMENT,2018-08-17T06:00:00.000+0000,,,,,,
39906b9c20a74af0b89d146c586bab66,CUS-2031327464,8/17/2018,17.29,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T05:21:44.000+0000,47d798c2-0259-4648-93cd-6f173464cf93,,Potts Point,NSW,151.22 -33.87,
93596b14ad1a4172865b4719885ead98,CUS-3325710106,8/17/2018,101.56,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T14:43:38.000+0000,bcc8035c-6300-4953-b19d-ca2ec063162b,,South Melbourne,VIC,144.96 -37.84,
b3111c17a96347c6949081ce303419cf,CUS-2031327464,8/17/2018,10.25,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T00:01:14.000+0000,7136175d-4f8a-466f-83fd-36705ceb8cf6,,Kensington,NSW,151.23 -33.92,
e8a510baaa0646b2987c4d3bcf76fb5a,CUS-3255104878,8/17/2018,64.5,AUD,debit,authorized,0.0,SALES-POS,2018-08-17T00:22:04.000+0000,c287e5be-17a3-49ad-80ef-3bd295033671,,Golden Point,VIC,143.87 -37.58,
5a2c2dbe2c76486a82fdad847bc1fc46,CUS-2348881191,8/17/2018,45.63,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T00:42:54.000+0000,bce20df2-d87c-40b3-b4b3-0b01d1e7a902,,Sebastopol,VIC,143.84 -37.6,
a45eaf1a5de04eaa9f6cc4d93c5cc47a,CUS-2487424745,8/17/2018,35.91,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T01:03:12.000+0000,b41dff2b-f395-418f-a84c-373dcb9f10de,,Kingscliff,NSW,153.58 -28.26,
e7fe8f38e72143289e28c417b1b72a4b,CUS-2487424745,8/17/2018,5.12,AUD,debit,authorized,1.0,POS,2018-08-17T01:21:04.000+0000,10a7f6e6-cf60-4c99-8021-004293e7509f,,Coorparoo,QLD,153.06 -27.49,
35ae7d59a0a244ea95b8f57e15754085,CUS-326006476,8/17/2018,17.94,AUD,debit,authorized,1.0,SALES-POS,2018-08-17T01:38:55.000+0000,d960a5aa-a4e2-48a6-bb42-0c30df5ab69f,,Balgowlah,NSW,151.26 -33.79,
b4a8efd50b1c44e2b59fb53f2aaa12f8,CUS-326006476,8/17/2018,16.96,AUD,debit,authorized,1.0,POS,2018-08-17T01:56:47.000+0000,b462d997-f440-4b25-8da9-a02bdc53d4f1,,Chatswood,NSW,151.19 -33.79,
e75bfbac76204122ab5ea3c519460474,CUS-3142625864,8/17/2018,69.24,AUD,debit,authorized,1.0,POS,2018-08-17T09:42:56.000+0000,944d7ebc-3594-4022-a560-a7436d4f4d15,,Brunswick,VIC,144.96 -37.77,
2c9e9f93521540819ad45625e8c3bddb,CUS-2031327464,8/17/2018,97.0,AUD,debit,posted,,INTER BANK,2018-08-17T02:00:00.000+0000,,,,,,
806fd6f7503d48e58c175c357f799439,CUS-51506836,8/17/2018,43.0,AUD,debit,posted,,PAYMENT,2018-08-17T03:00:00.000+0000,,,,,,
878f1040d50a44febccdd1d6a06103c9,CUS-1462656821,8/17/2018,47.49,AUD,debit,authorized,1.0,POS,2018-08-17T03:02:29.000+0000,011c51e1-953f-4600-87b6-9414d0675422,,Randwick,NSW,151.25 -33.91,
7fc00b16baa34ab99fb14e4a5b09120a,CUS-3142625864,8/17/2018,23.0,AUD,debit,posted,,PAYMENT,2018-08-17T04:00:00.000+0000,,,,,,
234187365dc1446fb3fe9f0d3a2bea45,CUS-883482547,8/17/2018,40.0,AUD,debit,posted,,PAYMENT,2018-08-17T04:00:00.000+0000,,,,,,
da06d2fe483147b7a8e2f12cef1e9963,CUS-1196156254,8/17/2018,12.49,AUD,debit,authorized,1.0,POS,2018-08-17T04:01:51.000+0000,5a3c0cad-eb95-43f2-9d62-c55f9d325ce9,,North Wagga Wagga,NSW,147.38 -35.1,
